StargazeAddress,CosmosAddress,Balance,IsStaking
stars1g5u6y4r850vsqgvex4etztqej06lxmhg2xeyc2,cosmos1g5u6y4r850vsqgvex4etztqej06lxmhg76wenm,1.180526,No
stars16x2j8fty90kpryapl0txh6fr7r9vm6smt0h4c9,cosmos16x2j8fty90kpryapl0txh6fr7r9vm6smlnqgn5,1.810267,Yes
stars1v0s9faypcqygl04svnnwn02clrdp37trwn5glp,cosmos1v0s9faypcqygl04svnnwn02clrdp37tr60r45s,0,No
stars1524qgexj53742qmkun6cuamu3erzm9yrlp8pv9,cosmos1524qgexj53742qmkun6cuamu3erzm9yrtasu85,0.006161,No
stars1vjymkucluukngrzyp3ykkdrj6mr6h7y0g9zl2a,cosmos1vjymkucluukngrzyp3ykkdrj6mr6h7y0ue4zpv,0.028064,Yes
stars1hk792hvg4tl27tqg7fqeaezj8qu06u0aazzk27,cosmos1hk792hvg4tl27tqg7fqeaezj8qu06u0af74tp0,0.005452,No
stars1shzdv2ke6dhud0y6n0vf69ss8asxxptwwgxhxt,cosmos1shzdv2ke6dhud0y6n0vf69ss8asxxptw6532d6,0.321899,Yes
stars19justxztnw8cd75x5zkexlkh5wwycjfrq7qsmw,cosmos19justxztnw8cd75x5zkexlkh5wwycjfr5zhdsl,0,No
stars1cvyrghaj0ufwxg4cggefvsqy3ft40weymuxcdz,cosmos1cvyrghaj0ufwxg4cggefvsqy3ft40wey0q39xn,0.057353,No
stars1mlxynkqd9js8tkdnkk0e27lgz7x9lt866n5r44,cosmos1mlxynkqd9js8tkdnkk0e27lgz7x9lt86w0r77y,0.149477,No
stars1gu6dyquykt6hwx90hxctnq7v28vf3eapkc7apf,cosmos1gu6dyquykt6hwx90hxctnq7v28vf3eapzyfq2c,0.734616,Yes
stars1e9gxf2kqve43d80d7n8tj5ajme498mn8h5rrgq,cosmos1e9gxf2kqve43d80d7n8tj5ajme498mn8rg57r3,0,No
stars16jhm25qaxy0895h7nuta9dpxw288tu8jnmdys4,cosmos16jhm25qaxy0895h7nuta9dpxw288tu8j886emy,0.129878,Yes
stars159mec2taphzekz90g399gj37ujp64cddkndc87,cosmos159mec2taphzekz90g399gj37ujp64cddz069v0,0.161571,No
stars137gdm4plgvfsmd7ts8s6fe84xnhdccjud4llrj,cosmos137gdm4plgvfsmd7ts8s6fe84xnhdccjuefgzgr,0,No
stars1lf3hvh9lva6rn522rgqaz06c52f0233umx02y3,cosmos1lf3hvh9lva6rn522rgqaz06c52f0233u06ch0q,0.051776,No
stars1yxr3kdumktmakz3h0ph3y4enxpg9kp30ph7yw8,cosmos1yxr3kdumktmakz3h0ph3y4enxpg9kp304tfe9k,14.739835,Yes
stars1hsf4k08er83dzq0w2zt8a2clh5wct4vc2vc2rj,cosmos1hsf4k08er83dzq0w2zt8a2clh5wct4vc7s0hgr,0,No
stars1td97z8w8hxk0yvfyfchhlcnwmdgpwcahtxwycv,cosmos1td97z8w8hxk0yvfyfchhlcnwmdgpwcahl6eena,0,No
stars1k2udl7s6zcyh2qun6077zxwh2vfw7f79glm940,cosmos1k2udl7s6zcyh2qun6077zxwh2vfw7f79urvc77,0.102563,Yes
stars1h94uzjzxpyvsdgqrk4t4n7n7288wqjknwjxfrm,cosmos1h94uzjzxpyvsdgqrk4t4n7n7288wqjkn6w35g2,0,No
stars1j3g4gnc6y2sjgu6fm0ucrydejlw7x8z2zggt6m,cosmos1j3g4gnc6y2sjgu6fm0ucrydejlw7x8z2k5lk32,0,No
stars100llcf8lys4xy29j68zpc39xkyr552766799ar,cosmos100llcf8lys4xy29j68zpc39xkyr55276wzjckj,0,No
stars1zqcdhcqduwmcezkxhkph7j69cku6q92vrvflmm,cosmos1zqcdhcqduwmcezkxhkph7j69cku6q92vhs7zs2,0,No
stars1wql7l67hc27zsthjvzwx8l3ezy8cx3xjmw05lm,cosmos1wql7l67hc27zsthjvzwx8l3ezy8cx3xj0jcf52,3.471293,Yes
stars1dc7jnhq53vd6amag2wj76haqsfdrkr6adcqhnh,cosmos1dc7jnhq53vd6amag2wj76haqsfdrkr6aeyh2cx,0.018202,No
stars19dkvpuslwv97yq2f0qp39cjkruuf5m9kfxh5re,cosmos19dkvpuslwv97yq2f0qp39cjkruuf5m9ka6qfgg,0,No
stars1e89h4pch3qah2hgfdjkkdryhnq365x3dryanm8,cosmos1e89h4pch3qah2hgfdjkkdryhnq365x3dhc2wsk,0,No
stars1e3l0dyztfeakvvtm8tgmyn9e7q2s2n7d5arze6,cosmos1e3l0dyztfeakvvtm8tgmyn9e7q2s2n7dqp5ljt,0,No
stars1wdwunmpgflyq5jzaed6w35am7z6k4rsywmwyas,cosmos1wdwunmpgflyq5jzaed6w35am7z6k4rsy68eekp,0,No
stars1fajnmvppr5vc4cz08jkmg0slv0x55hlulahv59,cosmos1fajnmvppr5vc4cz08jkmg0slv0x55hlutpq3l5,0,No
stars1sewjjsm6z2ztdzzn89933zfpd2m9qdxppyqs0r,cosmos1sewjjsm6z2ztdzzn89933zfpd2m9qdxp4chdyj,76.468233,No
stars1czj5kn5fmtdvqqygsgdvk3pxm20vudk7ecnwfc,cosmos1czj5kn5fmtdvqqygsgdvk3pxm20vudk7dyynzf,0,No
stars1kgc2pfavpt03kjpkw27znh3aag6z7840x8f5ys,cosmos1kgc2pfavpt03kjpkw27znh3aag6z7840jm7f0p,0.086442,Yes
stars1q29pev2kpgqxsawyka9ulqyxyzpkapqw6whpw5,cosmos1q29pev2kpgqxsawyka9ulqyxyzpkapqwwjqu99,0,No
stars1n6pgetxdt3u5knjwxvpwexeezmqfszs50c85x4,cosmos1n6pgetxdt3u5knjwxvpwexeezmqfszs5mysfdy,0,No
stars1ap3e85e9tx4umy9w4s559yegzs7y4wcjhe5uyl,cosmos1ap3e85e9tx4umy9w4s559yegzs7y4wcjr9rp0w,53463.664608,Yes
stars1qr37gkzk0tesmkvrzvxcc0w2vlhlkkp5rl67dq,cosmos1qr37gkzk0tesmkvrzvxcc0w2vlhlkkp5hrdrx3,0,No
stars18fzylqxlefttqtusx3xfy3kc9y9p5ux40d4ug3,cosmos18fzylqxlefttqtusx3xfy3kc9y9p5ux4m3zprq,0,No
stars14qsks2p6942tvxdudt95g2j4ge87lwwhk6m6qt,cosmos14qsks2p6942tvxdudt95g2j4ge87lwwhzxv8t6,0,No
stars1rts33gaex2hnp45yjqzenxk263jmczw0jkgmnm,cosmos1rts33gaex2hnp45yjqzenxk263jmczw0x2lxc2,1.394825,Yes
stars15mhlwssclv07g40qha5m4r6620z24244cpzqu8,cosmos15mhlwssclv07g40qha5m4r6620z24244va4ahk,1.935795,Yes
stars16xqf05lggllk363x7gppll5x8jh7yz89s8jnjp,cosmos16xqf05lggllk363x7gppll5x8jh7yz89ym9wes,0.014002,No
stars17f283v5d4kvvh5hy4kpgn54f5l509u9x9cyfr3,cosmos17f283v5d4kvvh5hy4kpgn54f5l509u9x3yn5gq,0,No
stars1hr9ds7j0hr2seg5p4qsl6sq4jtrplnw9ymlw4l,cosmos1hr9ds7j0hr2seg5p4qsl6sq4jtrplnw9s8gn7w,0,No
stars1jtk47c3v7pvw5f6f5w24gkd763v4z9rltdp5mr,cosmos1jtk47c3v7pvw5f6f5w24gkd763v4z9rll3kfsj,0,No
stars1wea8v4ulhpkk3slm3w4wmuullzey2nmpx7sznu,cosmos1wea8v4ulhpkk3slm3w4wmuullzey2nmpjz8lcd,0,No
stars1w6k4jmf9sknjvmz5dhre4j4aayfahcen3kwjqy,cosmos1w6k4jmf9sknjvmz5dhre4j4aayfahcen92e0t4,0,No
stars14k55pmvnw5thfxgallfguavr7ea8sw9fjypjug,cosmos14k55pmvnw5thfxgallfguavr7ea8sw9fxck0he,0,No
stars1prjpjjf0ykkxsjz598tf9r3lwx02nrj6n7tjmz,cosmos1prjpjjf0ykkxsjz598tf9r3lwx02nrj68zu0sn,0,No
stars13uhl4tp3flplqpfnwjhz45req2wj2fjzpdnjla,cosmos13uhl4tp3flplqpfnwjhz45req2wj2fjz43y05v,2.553719,Yes
stars1lpl29luzsjswwlrryk9akd8kvlw2np7ejqjm8e,cosmos1lpl29luzsjswwlrryk9akd8kvlw2np7exu9xvg,0,No
stars1y5kflvms303ausemce2h3t2gkztvdfvw9l7zl7,cosmos1y5kflvms303ausemce2h3t2gkztvdfvw3rfl50,0.016314,Yes
stars1q3tz46plr7hsx3qzdssv5f5wy94av3m367uaf2,cosmos1q3tz46plr7hsx3qzdssv5f5wy94av3m3wztqzm,0.006445,No
stars1s6yhrhy3lc4c367emt02g9wc7590r2qg6lcxsa,cosmos1s6yhrhy3lc4c367emt02g9wc7590r2qgwr0mmv,0,Yes
stars1e5m83t3rx5ykmxcalhp4x5tjcl943x6g79tevz,cosmos1e5m83t3rx5ykmxcalhp4x5tjcl943x6g2euy8n,0,No
stars1cvg5dsprer8c7xl0cl966qq0emnjthtwwh4994,cosmos1cvg5dsprer8c7xl0cl966qq0emnjthtw6tzcwy,21.399527,Yes
stars1thdl7cmyalsvzlkptgp0a39s6rvq3v8twyeqvq,cosmos1thdl7cmyalsvzlkptgp0a39s6rvq3v8t6cwa83,0,No
stars1rv84r4eue6dnq0k4upawquc4cmh7eecl6e6yyj,cosmos1rv84r4eue6dnq0k4upawquc4cmh7eeclw9de0r,0,No
stars1n4carl0784phxm9w0tfhmu7uk8788srkcvz6y0,cosmos1n4carl0784phxm9w0tfhmu7uk8788srkvs4807,0.669814,No
stars1ph5kd9efl6sjw6js88zff8t08fceglzs42m04y,cosmos1ph5kd9efl6sjw6js88zff8t08fceglzspkvj74,0.003861,No
stars1nf8l98he3cfngec0jgte0apaga5jtscpjuye2k,cosmos1nf8l98he3cfngec0jgte0apaga5jtscpxqnyp8,0,No
stars1rfkts23f207e8pqn073anwxktyknn6q809rhpy,cosmos1rfkts23f207e8pqn073anwxktyknn6q8me5224,0.000395,Yes
stars1tdsytk79tunfgrx4dmw4uz7hu4ytpuk3x20d5s,cosmos1tdsytk79tunfgrx4dmw4uz7hu4ytpuk3jkcslp,0,No
stars1mmen7azh2tru99ext8rf464wkmj4y5v6dj0pg9,cosmos1mmen7azh2tru99ext8rf464wkmj4y5v6ewcur5,0,No
stars102kcxqhpns0p39f2v7hneetw7axf4p8llv72c2,cosmos102kcxqhpns0p39f2v7hneetw7axf4p8ltsfhnm,0,No
stars1dkcfewf0tq9a5xyp6cvxfmy8ppsmvj6s2srumz,cosmos1dkcfewf0tq9a5xyp6cvxfmy8ppsmvj6s7v5psn,0,No
stars1vn97l4slukxanq4hqtj897hf43yknsm9yymtz2,cosmos1vn97l4slukxanq4hqtj897hf43yknsm9scvkfm,0.534526,Yes
stars1a5yw0j4azr9rff3g529g5xxqmv0c5r53zze0kl,cosmos1a5yw0j4azr9rff3g529g5xxqmv0c5r53k7wjaw,0,No
stars1fnavnkgfvyzyxvdfm6ja4gkjt7kdwlva73jcqd,cosmos1fnavnkgfvyzyxvdfm6ja4gkjt7kdwlva2d99tu,0,No
stars1vzrt2kd974tt2n67hv9n8axhuk56swtp6mdhj0,cosmos1vzrt2kd974tt2n67hv9n8axhuk56swtpw862e7,0.915096,Yes
stars1vvhmgeze967rmtuu0wenqqt75aj309jm2f3xpz,cosmos1vvhmgeze967rmtuu0wenqqt75aj309jm74xm2n,0,No
stars1gw84ag4xe4jnmxfk7hyrq825gdlmxjtjrfrwkg,cosmos1gw84ag4xe4jnmxfk7hyrq825gdlmxjtjh45nae,0,No
stars1p2catvmxg7cdqkkwvt9t3av4qerhy8yasfe4ls,cosmos1p2catvmxg7cdqkkwvt9t3av4qerhy8yay4wg5p,0,No
stars13u0swjkxspchjzrftaa5v60rcagj35lqdegjlh,cosmos13u0swjkxspchjzrftaa5v60rcagj35lqe9l05x,0.471378,Yes
stars15ssf2d6vhnzj8k9f9tnnxrfdr0xpx9zpuchpka,cosmos15ssf2d6vhnzj8k9f9tnnxrfdr0xpx9zpgyquav,0,No
stars17kzgyy3ahw8v3xvfhxnzqhxsrn9mv6jya0rzl4,cosmos17kzgyy3ahw8v3xvfhxnzqhxsrn9mv6jyfn5l5y,0,No
stars1jxemuqzt52aa8k7k7ejcxk3lgp29gr4pljrvel,cosmos1jxemuqzt52aa8k7k7ejcxk3lgp29gr4ptw53jw,0,No
stars1yjd2uxdvem8rh5dsjgcmxctjp9gtsnzvvqm2nm,cosmos1yjd2uxdvem8rh5dsjgcmxctjp9gtsnzvcuvhc2,0.090153,No
stars1n3yc37pjxplhcxle2xc4mgj3etn505gjvfhwyg,cosmos1n3yc37pjxplhcxle2xc4mgj3etn505gjc4qn0e,0,No
stars123qlgc9k0z5ycd6mp2twvd9lugzyu2ujzg7pgn,cosmos123qlgc9k0z5ycd6mp2twvd9lugzyu2ujk5furz,0,No
stars1axq3p4kyxl4z9t7xp4qqeq235ysc4s6mn4r2nf,cosmos1axq3p4kyxl4z9t7xp4qqeq235ysc4s6m8f5hcc,0.034636,No
stars1tj5z5uep7y2we69u0h674m2pnel9yukqs2eav6,cosmos1tj5z5uep7y2we69u0h674m2pnel9yukqykwq8t,0,No
stars1a0tllk2jcgp6jz9thxzffqutf46mlnsuj6eu6j,cosmos1a0tllk2jcgp6jz9thxzffqutf46mlnsuxxwp3r,0.008605,No
stars13gjvhglmljamj6rvl5s6klt4e4dr0uksj7jdzm,cosmos13gjvhglmljamj6rvl5s6klt4e4dr0uksxz9sf2,0.075576,Yes
stars1a8ggcd0zyjn9u7s77y8llmaj62tmz385pp6ysk,cosmos1a8ggcd0zyjn9u7s77y8llmaj62tmz3854adem8,0.004625,No
stars1v5qwewn4w49ypgdc0ga6axqp6ssuwf7rxcngnd,cosmos1v5qwewn4w49ypgdc0ga6axqp6ssuwf7rjyy4cu,0,No
stars10jm8fvdyqlj78w0j5nawc76wsn4pqmdxwjyelu,cosmos10jm8fvdyqlj78w0j5nawc76wsn4pqmdx6wny5d,2.665198,Yes
stars1ny5tvf8amcn5xw2kw5dt89d5f73m864tl26xek,cosmos1ny5tvf8amcn5xw2kw5dt89d5f73m864ttkdmj8,0,Yes
stars1k9knythwvcwprnqqg3wzrz2fsexf979dtsmg5k,cosmos1k9knythwvcwprnqqg3wzrz2fsexf979dlvv4l8,0,No
stars1wlnkk2cwfvexadthrm0dflnjtu002ej9a09w65,cosmos1wlnkk2cwfvexadthrm0dflnjtu002ej9fnjn39,0,No
stars19rgz75zd7zclkdenegwex4j92g4a8ntchyvd0j,cosmos19rgz75zd7zclkdenegwex4j92g4a8ntcrcmsyr,34.614264,Yes
stars17kp85f2vgpcnxcqe7v0hnu9g52sgmrmnvzwlkt,cosmos17kp85f2vgpcnxcqe7v0hnu9g52sgmrmnc7eza6,0.006436,No
stars1lspxm4q2fhpa6rk0un6qr3kd57r4kprn3fnpfz,cosmos1lspxm4q2fhpa6rk0un6qr3kd57r4kprn94yuzn,0.143783,No
stars1fmkgregq3tsznnjyhj7wwlcnssrlk2zk4neket,cosmos1fmkgregq3tsznnjyhj7wwlcnssrlk2zkp0wtj6,0,Yes
stars1zgm5an3z2mgg0k80eh64dmdaujk5jyp4ypcc9w,cosmos1zgm5an3z2mgg0k80eh64dmdaujk5jyp4sa09wl,0,Yes
stars1f38tu4jcg2s8eweum54qe76vv49m30ruwgxk7k,cosmos1f38tu4jcg2s8eweum54qe76vv49m30ru653t48,0.167884,Yes
stars1jphktszq0ax94gqxq584m4tmyeuv68zh7kcs8t,cosmos1jphktszq0ax94gqxq584m4tmyeuv68zh220dv6,0.098811,No
stars1u5jc78uln9zry0z7ptkq7606lr6ten3rp5xja5,cosmos1u5jc78uln9zry0z7ptkq7606lr6ten3r4g30k9,0,No
stars1yxp82qlay8768867clrg64kje9dyv4y6hta3ff,cosmos1yxp82qlay8768867clrg64kje9dyv4y6rh2vzc,0.009504,Yes
stars16hmvxnw99ay5r8qlz5njxk5nl7g3msjllktgm3,cosmos16hmvxnw99ay5r8qlz5njxk5nl7g3msjlt2u4sq,3.002553,Yes
stars10j5smfx49vgtwja7zvfdv7hpd7yk3vzv9aqzwr,cosmos10j5smfx49vgtwja7zvfdv7hpd7yk3vzv3phl9j,0.021486,Yes
stars19fc2j0pmux4hqnu6mpwsmtdszmwm5n2wvf5mul,cosmos19fc2j0pmux4hqnu6mpwsmtdszmwm5n2wc4rxhw,0,No
stars1zcy7h9vpj2g4w0xw3ta3ky977z6e6ht03dkjg3,cosmos1zcy7h9vpj2g4w0xw3ta3ky977z6e6ht093p0rq,2.066796,Yes
stars13w62vn9h3eeecampw5sq9zjtpcwmwmjwkjuhr2,cosmos13w62vn9h3eeecampw5sq9zjtpcwmwmjwzwt2gm,0,Yes
stars1fuzx86j8z5hdcp3kecqqql44ldu249mj4uheux,cosmos1fuzx86j8z5hdcp3kecqqql44ldu249mjpqqyhh,0.974961,No
stars1ayqnxutel7cm6tcxfr2c4gjfek45m68hrqvue4,cosmos1ayqnxutel7cm6tcxfr2c4gjfek45m68hhumpjy,0.418564,Yes
stars1a5pxkvas36953qauqkdwyz5gux00rx29xdktdy,cosmos1a5pxkvas36953qauqkdwyz5gux00rx29j3pkx4,0.736018,No
stars1wd3463ejjkn32ae83e09vm65rgqkha457mlz0x,cosmos1wd3463ejjkn32ae83e09vm65rgqkha4528glyh,1.329843,Yes
stars1sypqufzxkqqmul7g8f8xz0hjfkgsj9qu7mzddq,cosmos1sypqufzxkqqmul7g8f8xz0hjfkgsj9qu284sx3,0.103787,Yes
stars12s7cfwfj3jc8f89cw8ws0jfaux37tyjwj76gl7,cosmos12s7cfwfj3jc8f89cw8ws0jfaux37tyjwxzd450,0.011327,Yes
stars1lg4ygrx0uqp8hpzy5377plwpcc48kgvhxqnthm,cosmos1lg4ygrx0uqp8hpzy5377plwpcc48kgvhjuyku2,6.163075,Yes
stars18t6l5m0vs5995h9mr9ngkh8vvq7aq3ahkv8pfc,cosmos18t6l5m0vs5995h9mr9ngkh8vvq7aq3ahzssuzf,0,Yes
stars1z5x07m62laz6thm8quanqgvg42gz99s833eaqw,cosmos1z5x07m62laz6thm8quanqgvg42gz99s89dwqtl,0,No
stars197ulpch48n3e8m0xpjqmsurnx7yqauvswnvf2s,cosmos197ulpch48n3e8m0xpjqmsurnx7yqauvs60m5pp,0.152412,Yes
stars13pdntnznmpvz3dv209vm6evw7gnar5dk4ux2v6,cosmos13pdntnznmpvz3dv209vm6evw7gnar5dkpq3h8t,32.31142,Yes
stars1plvc5rje5ux0un6jze7zq3fx5n6430nw540k04,cosmos1plvc5rje5ux0un6jze7zq3fx5n6430nwqfctyy,0.048793,No
stars1vqzn2kzjnhvn02x0xc5n3z2wwaw766ascfkjun,cosmos1vqzn2kzjnhvn02x0xc5n3z2wwaw766asv4p0hz,0.012702,No
stars1km26nq7cfqe3ljalgx2zzj6h3wppunfnn6je86,cosmos1km26nq7cfqe3ljalgx2zzj6h3wppunfn8x9yvt,0.563792,Yes
stars1dugudl6jeenxmntzztuj9aynr47x7l5s6603fzhyvdtpqkz9redq6cupmy,cosmos1dugudl6jeenxmntzztuj9aynr47x7l5s6603fzhyvdtpqkz9redqvlcx5u,0,No
stars1smrlapzwyv23cvna6s7jkwnenvcvcwncxdh8we,cosmos1smrlapzwyv23cvna6s7jkwnenvcvcwncj3q69g,0.02305,Yes
stars1cxqnlvzannjfjkhcn3wmx9cmw6xxla5jj8z40t,cosmos1cxqnlvzannjfjkhcn3wmx9cmw6xxla5jxm4gy6,0,No
stars1tcg95wcatkec27qgcazd3han7mdszhxtx2u0tv,cosmos1tcg95wcatkec27qgcazd3han7mdszhxtjktjqa,0.095563,No
stars188jf0upq6uk6765wepmnxdvnfskyhq03zuqsl9,cosmos188jf0upq6uk6765wepmnxdvnfskyhq03kqhd55,0,No
stars1s53xl3n2a5dkq3yx2xx2lwux0m4nzjd8cghexx,cosmos1s53xl3n2a5dkq3yx2xx2lwux0m4nzjd8v5qydh,0,No
stars1z9z23s5658sz3939x2wu7gztqp32u63g8eyuwd,cosmos1z9z23s5658sz3939x2wu7gztqp32u63gn9np9u,0.002296,Yes
stars1fs20s0rd99y5d46c02pjg7evvjq2qc0rfwsts4,cosmos1fs20s0rd99y5d46c02pjg7evvjq2qc0raj8kmy,0,No
stars1ufzktqax3jrrdqfhx6j5gfrgdwdja6cf63szym,cosmos1ufzktqax3jrrdqfhx6j5gfrgdwdja6cfwd8l02,0,No
stars1ecsd2dr4fnwfr06lngudwhs8qkjtv5rn8suau0,cosmos1ecsd2dr4fnwfr06lngudwhs8qkjtv5rnnvtqh7,0,No
stars17xsk7cma5dg54q2lxdcasvgnhxknyfrlnum9hd,cosmos17xsk7cma5dg54q2lxdcasvgnhxknyfrl8qvcuu,4.303607,Yes
stars155u2hu9h6mft2nt3npj47xr6jeyhjmerdcu4my,cosmos155u2hu9h6mft2nt3npj47xr6jeyhjmereytgs4,0.100097,Yes
stars1twheaf3lxjaed04ms0nr7aw6vxnnp5z0xxvmnw,cosmos1twheaf3lxjaed04ms0nr7aw6vxnnp5z0j6mxcl,0,No
stars1cddg9c5xz8pvdr2a9zzx5nyuwxt7nkpycxvr5q,cosmos1cddg9c5xz8pvdr2a9zzx5nyuwxt7nkpyv6m7l3,0,No
stars15jmp2m7g5avjxck4ktee7rre9p3737978tl5mh,cosmos15jmp2m7g5avjxck4ktee7rre9p373797nhgfsx,0,No
stars17kxhadx4cmssem69jtpvd0jlh5qsaxq7ld86qs,cosmos17kxhadx4cmssem69jtpvd0jlh5qsaxq7t3s8tp,0,Yes
stars1jzt962czzt3ruwsapec9fzmrm7kcj442vjk36c,cosmos1jzt962czzt3ruwsapec9fzmrm7kcj442cwpv3f,0.474992,Yes
stars1czw8kd733420g0wpgt7kptprd2ql9dwzcqnw39,cosmos1czw8kd733420g0wpgt7kptprd2ql9dwzvuyn65,2.04461,Yes
stars1e5fnxzrzpujp6kfp4kkhkxpypnrchs329gmfjy,cosmos1e5fnxzrzpujp6kfp4kkhkxpypnrchs3235v5e4,0.336835,No
stars1efnquxl2jgd7t7qq6zn97dzp34ycahdaa08af3,cosmos1efnquxl2jgd7t7qq6zn97dzp34ycahdafnsqzq,0,Yes
stars1rp8cgdgdj2zyss7yaadsd2vccp03jazdm86e7g,cosmos1rp8cgdgdj2zyss7yaadsd2vccp03jazd0mdy4e,0.011965,Yes
stars1jlr6ert9e5jjyzp32epcn7ntshs8algyn9euky,cosmos1jlr6ert9e5jjyzp32epcn7ntshs8algy8ewpa4,0.18888,No
stars1jp2q3pprwrx0545jw0r5lm3e906tpuw5zewu95,cosmos1jp2q3pprwrx0545jw0r5lm3e906tpuw5k9epw9,0,No
stars14v5fss4s27z6kd53m0x4j7yffahl8hv08vqlne,cosmos14v5fss4s27z6kd53m0x4j7yffahl8hv0nshzcg,0.004031,Yes
stars1qcesxkn4jcfg2fyffwqhpv02ufrg0szsae6ztzn6jjvgclpgsfws7h4vee,cosmos1qcesxkn4jcfg2fyffwqhpv02ufrg0szsae6ztzn6jjvgclpgsfwsgs3tkp,0,No
stars127hhxv4dpwaerygc5jyhgf9aje29dpc6yxu9tv,cosmos127hhxv4dpwaerygc5jyhgf9aje29dpc6s6tcqa,0.019948,No
stars14m2yvtnpgjv8xskx5uj6alwrukly9y6w6rrgz4,cosmos14m2yvtnpgjv8xskx5uj6alwrukly9y6wwl54fy,0,Yes
stars1pw5c5flja530nzrykn6ma3ufjftes2tu5ylk4t,cosmos1pw5c5flja530nzrykn6ma3ufjftes2tuqcgt76,0,No
stars1228wng0vsu6afsn4f0hv6xchkfefcj7m9vgfkh,cosmos1228wng0vsu6afsn4f0hv6xchkfefcj7m3sl5ax,0.133937,Yes
stars1lgsz2g54yxhtskar8k0m2r03hcsucnlhrqs2es,cosmos1lgsz2g54yxhtskar8k0m2r03hcsucnlhhu8hjp,15.576507,Yes
stars154qggy89597vszvypep78ws0t6n284we5rncdd,cosmos154qggy89597vszvypep78ws0t6n284weqly9xu,36.446349,Yes
stars15r4jppk780ucey6rdk29kz6j88m5qgsevtnlqx,cosmos15r4jppk780ucey6rdk29kz6j88m5qgsechyzth,0.164172,No
stars1jsvqm8acqrxjhpxvuttq5wq2w6tzqtfz0zlgv0,cosmos1jsvqm8acqrxjhpxvuttq5wq2w6tzqtfzm7g487,0.036785,No
stars1m4e9cvkycmmwac6c5smacfgv5f6ywrpryq2vhh,cosmos1m4e9cvkycmmwac6c5smacfgv5f6ywrprsua3ux,0.000583,No
stars1mfc6m4zj2n8hzy0wkaez6zuxeprqjuu9046cy2,cosmos1mfc6m4zj2n8hzy0wkaez6zuxeprqjuu9mfd90m,0,No
stars1qkjcqvwclse06h5zvznhnp9ngvzz74z5pst5sr,cosmos1qkjcqvwclse06h5zvznhnp9ngvzz74z54vufmj,0.855455,Yes
stars1ps6st47v6nrve60wcjcam0jd00qqxx6rr5h5zs,cosmos1ps6st47v6nrve60wcjcam0jd00qqxx6rhgqffp,0,No
stars1dg6d8fahhad3zu0salvmwa44y9vqjv9gplt2h3,cosmos1dg6d8fahhad3zu0salvmwa44y9vqjv9g4ruhuq,6.123514,Yes
stars1xex5n5q54qh5n7vslz9tls6k543hah3huh7dxn,cosmos1xex5n5q54qh5n7vslz9tls6k543hah3hgtfsdz,22.411628,Yes
stars1t96ly85fpejmmglw0q0lrvlg34g9nyhc0zspx4,cosmos1t96ly85fpejmmglw0q0lrvlg34g9nyhcm78udy,0.936598,No
stars1qmf3aj4d883wxkrfx6dvyce5aglksrfwy44pn6,cosmos1qmf3aj4d883wxkrfx6dvyce5aglksrfwsfzuct,0,No
stars1accd93r8rqtffzqwlfpatmzgx8vqvt7a7hlm8n,cosmos1accd93r8rqtffzqwlfpatmzgx8vqvt7a2tgxvz,0.000396,Yes
stars1syfn85ku62zhu0qlnwftzw8485752697qzcnhg,cosmos1syfn85ku62zhu0qlnwftzw8485752697570wue,0.017917,Yes
stars1aakg8cq30w03xn3gldaf9mh04sr6wume9608c8,cosmos1aakg8cq30w03xn3gldaf9mh04sr6wume3xc6nk,9.885515,Yes
stars18g6g7d26ec0hc5v83s2ynurlyknd8f356wjw2d,cosmos18g6g7d26ec0hc5v83s2ynurlyknd8f35wj9npu,0.1,Yes
stars1693nr786z0066qcx9ldgc4qfhv5kq5fmp4m84z,cosmos1693nr786z0066qcx9ldgc4qfhv5kq5fm4fv67n,0.670362,Yes
stars1hp2806xfq9axppemd3m0dmngmz6u7dxu6rshex,cosmos1hp2806xfq9axppemd3m0dmngmz6u7dxuwl82jh,0.016641,Yes
stars1gm94ttz73pdupdyq24qqgx5kf6khes65hykr3l,cosmos1gm94ttz73pdupdyq24qqgx5kf6khes65rcp76w,0.000003,No
stars1jdn2g54su0dkfkynjzv4eyj7vk7v28wtuglst3t0srkchpultklsfh2qhh,cosmos1jdn2g54su0dkfkynjzv4eyj7vk7v28wtuglst3t0srkchpultklslsw8c0,0,No
stars1rfpljk3k6n69alr8ksx5vdsfe7qm8d3llexjgm,cosmos1rfpljk3k6n69alr8ksx5vdsfe7qm8d3lt930r2,0.007728,Yes
stars16zel5qcq7d3xvfl9tvlv8hdspt7xe3eucr5fxt,cosmos16zel5qcq7d3xvfl9tvlv8hdspt7xe3euvlr5d6,0,No
stars1e556l6258hr9x2jcxdxhme38q5wp3mlvh3a0tx,cosmos1e556l6258hr9x2jcxdxhme38q5wp3mlvrd2jqh,0,No
stars17qrfgsyepv3mk2f29jkvf0y7q0fnyx7dd78l5z,cosmos17qrfgsyepv3mk2f29jkvf0y7q0fnyx7dezszln,5.155433,Yes
stars1sllgfzzsw73kvxz3fukqxk7c8rzexpdzwy3d3u,cosmos1sllgfzzsw73kvxz3fukqxk7c8rzexpdz6cxs6d,5.461835,Yes
